time,eta_0,eta_1,eta_2,eta_3,eta_4,eta_5,nu_0,nu_1,nu_2,nu_3,nu_4,nu_5,nu_diff_0,nu_diff_1,nu_diff_2,nu_diff_3,nu_diff_4,nu_diff_5,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5
25.99599599838257,1.520098854,-3.561996785,-1.855316051,-0.07065119,-0.0048912,1.177881432,-0.089272918,-0.216171303,-0.105121149,0.044556024,-0.00118289,0.039000909,0.015805702,-0.012936227,0.061771816,-0.010182747,0.039363999,0.104613553,1.267834281,-2.300277635,6.530130928,3.251250577,-0.195518097,0.3312862
26.095985889434814,1.537820408,-3.578736238,-1.863950317,-0.066718453,-0.004491973,1.182984224,-0.087983756,-0.21819934,-0.099588694,0.038066522,-0.000247541,0.054138326,0.013765841,-0.018077125,0.05725873,-0.048481334,0.01835664,0.137345989,1.208173318,-3.151042797,4.234047332,2.795862595,-0.166387172,0.501014452
26.197183847427368,1.555723679,-3.595431177,-1.872035443,-0.063743039,-0.004072434,1.189395451,-0.08731021,-0.220190415,-0.094500594,0.028550075,0.000661817,0.068639888,0.008844575,-0.01936066,0.052794318,-0.081159531,0.011872504,0.14271473,1.349830533,-3.885353927,2.756027499,2.307757465,-0.146102194,0.670889491
26.297515869140625,1.573794002,-3.612090903,-1.879650748,-0.062011126,-0.003716355,1.195706462,-0.087014156,-0.222006323,-0.090802609,0.01583225,0.000549253,0.080771607,0.004725753,-0.018519559,0.041724194,-0.113372637,0.002773798,0.127736453,1.087353767,-4.613796049,2.792091329,2.006463397,-0.156393481,0.764011434
26.400146007537842,1.591913708,-3.628731102,-1.887099709,-0.061804517,-0.002944118,1.206698012,-0.087356493,-0.223107253,-0.088835654,-0.00129844,-0.00014153,0.089139645,-0.000978632,-0.013262378,0.02628594,-0.153926621,-0.004003336,0.096897201,0.899714803,-4.919243772,1.317238355,1.806618825,-0.257807002,0.806132559
26.50123882293701,1.610340814,-3.645612561,-1.894493118,-0.063868349,-0.002258466,1.21709044,-0.088446317,-0.222947268,-0.088382209,-0.020345914,0.000604335,0.091101434,-0.007772775,-0.002880778,0.01099766,-0.176895944,0.003917676,0.042532418,0.737182084,-4.865585868,-1.206597164,1.623278062,-0.326434154,0.795057206
26.603097915649414,1.628322524,-3.662211565,-1.901752444,-0.067599677,-0.001367124,1.225785377,-0.089711141,-0.219992586,-0.089164396,-0.036234168,0.003893319,0.084265421,-0.011011997,0.019412997,-0.002068653,-0.162105816,0.023746762,-0.034154089,0.609831343,-4.419718635,-3.849499168,1.54724826,-0.317192917,0.721596159
26.70318102836609,1.645819749,-3.678443616,-1.908920237,-0.072118324,8.7977e-05,1.232851669,-0.090559965,-0.215036682,-0.0910462,-0.044073337,0.009113988,0.069064695,-0.009128862,0.039835008,-0.013534935,-0.102429964,0.042952152,-0.114564937,0.573394425,-3.672542902,-6.056465914,1.64575253,-0.334579546,0.435703023
26.803830862045288,1.662728613,-3.694000725,-1.916030864,-0.076702254,0.001845216,1.238064461,-0.090590801,-0.209938023,-0.093891528,-0.04272123,0.014521479,0.04983308,-0.002954512,0.047641117,-0.023977775,-0.02126424,0.050738079,-0.168990781,0.550900489,-2.880715507,-7.76285864,1.901323384,-0.372961046,0.071084074
26.904501914978027,1.679693191,-3.709241068,-1.923292237,-0.079930894,0.003947736,1.241114268,-0.089645271,-0.206014297,-0.097533356,-0.033579251,0.018574164,0.030069758,0.00573236,0.041758411,-0.032686132,0.057614578,0.043590223,-0.189040494,0.529835047,-2.710172117,-9.244143443,2.211670244,-0.43281605,-0.233044687
27.00365400314331,1.697061671,-3.724395333,-1.930990391,-0.082061776,0.006172021,1.242311353,-0.08832038,-0.20463623,-0.103201724,-0.017579787,0.020773745,0.010176974,0.010993943,0.022173997,-0.049484416,0.129280623,0.028474131,-0.195961635,0.289328322,-3.201746491,-10.924068673,2.555516719,-0.474911329,-0.459748406
27.104598999023438,1.715236178,-3.739567627,-1.939437682,-0.081659696,0.008175244,1.241618436,-0.086456369,-0.206737463,-0.110600497,0.005680619,0.019087177,-0.006470903,0.016346261,-0.008056436,-0.066636737,0.201607031,-0.003263736,-0.175323631,0.197156654,-4.766658181,-13.981782105,3.009943007,-0.404968172,-0.655952004
27.20434880256653,1.734697503,-3.754922755,-1.948978503,-0.078819952,0.009205586,1.240265572,-0.08409342,-0.213410466,-0.118994833,0.029761594,0.010628991,-0.012208235,0.021444522,-0.049127949,-0.07875137,0.22904893,-0.060186425,-0.09275841,-0.19952807,-7.288571292,-17.424512616,3.548978499,-0.353035214,-0.734586097
27.304816007614136,1.755531218,-3.770782115,-1.959831466,-0.074103821,0.009038796,1.239451789,-0.082549867,-0.223967971,-0.127410786,0.044649949,-0.002813045,-0.005562475,0.017238226,-0.088640922,-0.08253708,0.172933164,-0.11215018,0.018692796,-0.536840925,-9.145615818,-19.95784374,3.916983049,-0.453801029,-0.667039245
27.405457973480225,1.777319979,-3.787339521,-1.971997115,-0.069342635,0.007390472,1.240326009,-0.082966847,-0.235717197,-0.135100937,0.043975045,-0.016377524,0.011035185,0.002252609,-0.108836859,-0.078592185,0.047155619,-0.128596405,0.121791456,-0.778041171,-10.002403241,-21.500215782,4.160122782,-0.557329786,-0.446780441
27.50593900680542,1.799489503,-3.804571338,-1.985216346,-0.066227527,0.005071209,1.243410012,-0.085587782,-0.245853255,-0.141634181,0.028166554,-0.024825582,0.032203232,-0.017670761,-0.10360346,-0.069310363,-0.096512748,-0.097715327,0.184713766,-1.003910417,-9.61966341,-21.877019362,4.34901429,-0.772739128,-0.016003013
27.60592484474182,1.821564879,-3.822232996,-1.999035468,-0.065672058,0.002800234,1.248439535,-0.089605514,-0.252523892,-0.146789662,0.004474013,-0.025278178,0.051710305,-0.033425355,-0.077775501,-0.056881475,-0.194801612,-0.03248277,0.191963646,-1.094374704,-8.636869766,-21.473233757,4.383056937,-0.949542255,0.510616585
27.706321954727173,1.843352301,-3.84002214,-2.012989038,-0.067440123,0.001070749,1.255161041,-0.093818373,-0.255494068,-0.150691379,-0.018114394,-0.018798837,0.066758975,-0.039517623,-0.044123877,-0.044376464,-0.216559332,0.035610552,0.162929781,-1.056913285,-7.925188635,-20.084458659,4.286928637,-1.045300502,0.938172242
27.806981801986694,1.864819971,-3.857754233,-2.026738432,-0.070897453,0.000805687,1.262822912,-0.097610009,-0.255440047,-0.153465755,-0.034479877,-0.009123283,0.077996227,-0.038396734,-0.012859017,-0.03273357,-0.179526182,0.078412047,0.127539697,-0.626733885,-7.763756985,-17.830437681,4.080470935,-1.074365987,1.160479577
27.90693688392639,1.886051482,-3.875273928,-2.040087688,-0.075256116,0.001433851,1.271505372,-0.100380503,-0.253408279,-0.155039338,-0.043872029,3.8372e-05,0.087475759,-0.030912478,0.010364672,-0.020835153,-0.119602916,0.087655201,0.104618636,-0.71246513,-7.513931562,-15.220353503,3.782887927,-1.141627204,1.248194374
28.00905179977417,1.907100098,-3.892457279,-2.052958949,-0.080204642,0.002705099,1.28095943,-0.101930522,-0.250093557,-0.155271428,-0.047691414,0.00650876,0.096210876,-0.020123875,0.026312455,-0.007875174,-0.06261657,0.071589277,0.09253141,-0.561771355,-6.752456506,-12.214161772,3.571735539,-1.174904447,1.281108846
28.10940194129944,1.928422234,-3.909253923,-2.065476133,-0.085034571,0.004599614,1.291021844,-0.101094486,-0.245536762,-0.15429475,-0.047542332,0.008812765,0.102241951,-0.000299662,0.039165858,0.004340143,-0.017761861,0.037288579,0.069149151,0.039506865,-5.665535537,-9.124447958,3.546176873,-1.197443495,1.238717184
28.211309909820557,1.949120992,-3.9250103,-2.077531733,-0.089523321,0.006209633,1.301350636,-0.098811123,-0.240239605,-0.152077039,-0.044783214,0.006400406,0.10274074,0.015893642,0.048829855,0.016826018,0.013985272,-0.005699941,0.024236267,1.405522195,-4.434062935,-6.249465422,3.762738658,-1.250195023,1.046583733
28.31137490272522,1.969866416,-3.940688412,-2.089425305,-0.093394129,0.007261696,1.311353303,-0.097013284,-0.234147366,-0.148568448,-0.039739571,0.00165588,0.097527058,0.017106202,0.056458438,0.02912637,0.038808816,-0.03427045,-0.028509287,2.625967677,-3.374111197,-3.755509763,4.170607418,-1.33945862,0.730815781
28.41214394569397,1.989741338,-3.955829033,-2.100918626,-0.096634917,0.007894514,1.320190863,-0.096329725,-0.227697991,-0.143939029,-0.031567355,-0.003147308,0.088355907,0.009916777,0.062083162,0.041143848,0.068848156,-0.043903453,-0.072750844,2.271443351,-2.254519602,-1.671425019,4.65598692,-1.434026077,0.421985849
28.51251482963562,2.009288724,-3.970814139,-2.112129116,-0.098657208,0.007932929,1.328206036,-0.096379423,-0.221666067,-0.138489938,-0.02060713,-0.007049988,0.077307116,0.002627145,0.060848412,0.050486787,0.097376024,-0.040489796,-0.099166794,1.515200199,-1.157745715,-0.007333155,5.141075208,-1.511117884,0.205158576
28.61306095123291,2.028671476,-3.985596875,-2.122992017,-0.099504614,0.00752025,1.334956295,-0.096491476,-0.216672912,-0.132539104,-0.00762372,-0.009771918,0.065251118,3.772e-06,0.053206608,0.056801873,0.120096673,-0.031200452,-0.114142021,1.18360381,-0.768249667,1.254860403,5.57002822,-1.549543376,0.046362777
28.713469982147217,2.048013345,-4.000157463,-2.133468225,-0.098986803,0.007000493,1.340528728,-0.096333381,-0.213006696,-0.126353053,0.006329003,-0.011364026,0.052727511,0.001107794,0.041625498,0.060342922,0.133698066,-0.020504886,-0.121907856,0.949988981,-0.899628274,2.142362776,5.910064557,-1.543473937,-0.1284809
28.81455898284912,2.067469986,-4.014530648,-2.143540206,-0.096908536,0.006174152,1.344955071,-0.095879456,-0.211022074,-0.120186032,0.020080788,-0.012036801,0.040874391,0.003509817,0.026380005,0.061272024,0.136371915,-0.010860891,-0.119544194,1.068459212,-1.349428767,2.650285046,6.135133014,-1.493050677,-0.267722703
28.916934967041016,2.087503686,-4.029026765,-2.153273925,-0.093576465,0.005202194,1.348234186,-0.095170813,-0.210561552,-0.11424201,0.032575195,-0.012063802,0.031350806,0.005916183,0.011074445,0.059173914,0.126657506,-0.003443571,-0.101221195,1.074654579,-1.940332541,2.791689537,6.227484728,-1.402146987,-0.369864094
29.01817488670349,2.107761906,-4.043322602,-2.162595809,-0.089311618,0.004392716,1.35090121,-0.094035893,-0.211319104,-0.108793296,0.043285315,-0.011755626,0.025395052,0.009563516,-0.001876553,0.055145309,0.111498071,0.001081861,-0.071239184,0.877442686,-2.509142244,2.561083077,6.180418508,-1.283528955,-0.425452561
29.118549823760986,2.128212927,-4.057411853,-2.171591697,-0.084119846,0.003397556,1.353331759,-0.092568814,-0.212747375,-0.104007634,0.051719699,-0.011519351,0.023861734,0.012937246,-0.010364827,0.04938637,0.091332452,0.001946055,-0.031894525,1.080751403,-2.903387138,1.960669805,5.992494028,-1.149098715,-0.424706255
29.219255924224854,2.14835811,-4.071050103,-2.18030542,-0.078251728,0.002560684,1.356054271,-0.091101959,-0.214200203,-0.100074114,0.05724365,-0.011673403,0.027325243,0.014149162,-0.013279244,0.04235055,0.06606739,-0.00049455,0.014676205,1.345843954,-2.883293499,1.036575145,5.680213153,-1.009743834,-0.352874762
29.320348978042603,2.168504339,-4.084575704,-2.188940094,-0.072357093,0.001494581,1.359499017,-0.089966802,-0.215316625,-0.097095193,0.059430732,-0.012451278,0.034839705,0.012190846,-0.011798727,0.033557618,0.035129795,-0.005593491,0.057004097,1.250913358,-2.557748015,-0.175750933,5.274816568,-0.87997482,-0.161095543
29.421097993850708,2.188708086,-4.098000236,-2.197636126,-0.066459239,0.000427867,1.363755588,-0.089131568,-0.216337621,-0.095548753,0.057615675,-0.014140155,0.044313466,0.009503892,-0.010686593,0.020892366,-0.002166466,-0.013500181,0.08341756,1.050184848,-2.192367384,-1.761705947,4.781047354,-0.781351905,0.057318811
29.52123188972473,2.208994436,-4.111384217,-2.206568393,-0.061210731,-0.0010074,1.369297672,-0.088803676,-0.217363712,-0.095580483,0.050792031,-0.016850378,0.054043418,0.005146414,-0.010388612,0.006045597,-0.048415446,-0.023021616,0.093134927,0.834483022,-2.068425579,-3.99800759,4.154940635,-0.746377468,0.247424391
29.621711015701294,2.229369722,-4.12478637,-2.215825138,-0.057274254,-0.002451923,1.37545509,-0.089188879,-0.218387304,-0.096772958,0.03852382,-0.019427818,0.062804719,-0.001152499,-0.010281731,-0.006533648,-0.10040211,-0.024948565,0.089269588,0.689131598,-2.365808136,-6.599018308,3.461304974,-0.652730762,0.359057089
29.721190929412842,2.249717176,-4.138270802,-2.225368562,-0.054998339,-0.004272865,1.382515063,-0.090470741,-0.218921196,-0.098563346,0.021254238,-0.020246605,0.069464991,-0.009318781,-0.006821761,-0.014492806,-0.151007705,-0.013216083,0.073402781,0.54060009,-2.679273323,-8.680303138,2.875081777,-0.481855899,0.429144567
29.821956872940063,2.269898014,-4.151803404,-2.235065343,-0.054807838,-0.005654191,1.389762856,-0.092415004,-0.218436155,-0.10057604,0.00142535,-0.017849467,0.071952627,-0.016405481,0.001348757,-0.018436703,-0.184104529,0.01281514,0.039434284,0.385365625,-2.83698241,-9.9283227,2.456518377,-0.354195793,0.460561677
29.921602964401245,2.289787541,-4.165290475,-2.244745181,-0.05642353,-0.006534056,1.39696086,-0.094494333,-0.216592334,-0.102675033,-0.017054011,-0.012061049,0.068937418,-0.019476942,0.013311379,-0.020223959,-0.184586884,0.044363471,-0.009276178,0.15293078,-3.070454374,-10.357615413,2.212779234,-0.188151002,0.412001833
30.02208399772644,2.309405907,-4.178599907,-2.254289736,-0.059652156,-0.00661793,1.403185015,-0.096047921,-0.213750224,-0.104888316,-0.030609461,-0.00428729,0.06044406,-0.016718201,0.023888182,-0.021560174,-0.150264219,0.067725351,-0.062236354,0.003045488,-3.235441697,-10.2966062,2.101698085,-0.106006829,0.324359994
30.122123956680298,2.328875437,-4.191661275,-2.26365436,-0.063632315,-0.006040267,1.408225942,-0.096717913,-0.210677737,-0.107203955,-0.037644333,0.003626015,0.047836436,-0.009705404,0.028673863,-0.022677521,-0.094323367,0.075710745,-0.106924276,-0.055648885,-3.459220485,-10.033482363,2.101785133,-0.11622299,0.211706756
30.2239990234375,2.348355589,-4.204466001,-2.272862625,-0.067558043,-0.004716656,1.411595704,-0.09649852,-0.208140201,-0.109535814,-0.03797136,0.010310914,0.033204042,-0.001375869,0.026364912,-0.02312627,-0.030586201,0.069507514,-0.134504043,-0.042355498,-3.838578795,-9.567705046,2.24694728,-0.063089794,0.098916783
30.325089931488037,2.368439533,-4.217288214,-2.282038663,-0.071023642,-0.003076005,1.413639344,-0.095442137,-0.20686789,-0.111805251,-0.032144834,0.014992646,0.019096489,0.006836925,0.01664102,-0.02251245,0.030810106,0.052981792,-0.137167751,-0.003067075,-4.401058259,-9.244689116,2.483771817,-0.058122789,0.010259461
30.42552089691162,2.388501735,-4.229683153,-2.291110673,-0.07313259,-0.001148103,1.414467292,-0.093887821,-0.207268782,-0.113918469,-0.021333227,0.017391956,0.008317844,0.012931292,0.002186061,-0.02154626,0.084924275,0.032689702,-0.116600841,0.013385184,-5.09695992,-9.029363302,2.810363763,-0.095068747,-0.032327284
30.525378942489624,2.409054708,-4.242004322,-2.300292164,-0.074124196,0.000625545,1.414563844,-0.092219443,-0.209427597,-0.115808299,-0.007671102,0.017526651,0.003625495,0.015558032,-0.014455888,-0.019692688,0.12111216,0.010749781,-0.067826698,-0.029136417,-5.799051566,-8.915222277,3.190036148,-0.174213714,-0.008992381
30.627960920333862,2.430143325,-4.254356601,-2.309637745,-0.073490962,0.002373069,1.415198147,-0.090832813,-0.213075134,-0.117474357,0.007339504,0.015449831,0.008252601,0.014373815,-0.029869522,-0.017570214,0.141407889,-0.011312809,0.012041739,-0.15559185,-6.269276786,-8.88685594,3.57482582,-0.292165029,0.106678367
30.729135990142822,2.45217971,-4.267093988,-2.319254886,-0.071385015,0.00389939,1.417303557,-0.090123162,-0.217819838,-0.118902113,0.017187504,0.012003391,0.02336246,0.009182299,-0.041522555,-0.015069392,0.110006682,-0.027045879,0.107307626,-0.390235925,-6.23980721,-8.952225142,3.939932622,-0.453660282,0.369473554
30.831159830093384,2.474614682,-4.280002317,-2.329066553,-0.069255248,0.004989507,1.421110446,-0.09026089,-0.222680348,-0.120107387,0.021160985,0.008311123,0.042386983,0.001809502,-0.045813206,-0.0127923,0.060270993,-0.033452862,0.162752745,-0.543850375,-6.116611489,-9.064815389,4.190646269,-0.613146499,0.648437817
30.933353900909424,2.497366535,-4.293079633,-2.339085013,-0.067074514,0.005904994,1.427026981,-0.091194417,-0.227178767,-0.121141052,0.019856208,0.005040484,0.061920631,-0.005863707,-0.044615462,-0.01093147,0.009126945,-0.032481418,0.182880266,-0.417749864,-6.149988451,-9.172274994,4.345803956,-0.782530924,0.898740162
31.035236835479736,2.520247661,-4.30633603,-2.349278593,-0.065398502,0.006730747,1.434802696,-0.093033494,-0.230562769,-0.121985514,0.014960824,0.002676329,0.079344898,-0.014380233,-0.036608186,-0.009074773,-0.030857692,-0.025969016,0.174442383,-0.445873356,-6.450562867,-9.179705818,4.388571187,-0.942075081,1.021250474
31.13458800315857,2.543099056,-4.319699358,-2.359592278,-0.064381802,0.007313997,1.443812213,-0.095460974,-0.232388221,-0.12264705,0.008437284,0.001329388,0.093074699,-0.020973244,-0.023510067,-0.007262383,-0.054026698,-0.017034417,0.146556844,-0.664864129,-6.365015357,-9.024039715,4.35289118,-1.073002352,1.066509752
31.235423803329468,2.56527592,-4.332684708,-2.369920371,-0.064211767,0.008137465,1.453987436,-0.097548785,-0.232137924,-0.123145691,0.001680553,0.000508301,0.100795521,-0.020906649,-0.005300942,-0.005669204,-0.063505129,-0.010857935,0.098012806,-0.685149586,-5.807024249,-8.701702412,4.286159713,-1.170340792,1.008199115
31.335474967956543,2.58702796,-4.345434495,-2.380353374,-0.064523581,0.008712595,1.464212969,-0.099137926,-0.229568613,-0.123434454,-0.004081995,-0.000357125,0.100904368,-0.017395985,0.016394894,-0.003722103,-0.059389368,-0.009315368,0.030165773,0.013689848,-4.748771285,-8.238818958,4.221434607,-1.242111018,0.793147301
31.43731999397278,2.608319666,-4.357970171,-2.390842369,-0.065196813,0.009212918,1.473858802,-0.100453087,-0.225313296,-0.123457773,-0.007291923,-0.001088767,0.094973113,-0.01442492,0.034705689,-0.001279863,-0.040286308,-0.007916098,-0.032469058,0.478367894,-3.115306825,-7.685125107,4.182411468,-1.295375643,0.513862422
31.538182973861694,2.62970277,-4.370589038,-2.401422421,-0.065915899,0.009648495,1.482439818,-0.101635978,-0.220455666,-0.123191792,-0.007954922,-0.001733701,0.085380937,-0.012445357,0.043748386,0.001441401,-0.016635886,-0.006800849,-0.075569375,0.539521693,-1.638694442,-7.109987288,4.179918121,-1.338122372,0.269068237
31.638914823532104,2.650455192,-4.382822461,-2.411896165,-0.066574953,0.009871548,1.490098833,-0.102611694,-0.215979618,-0.122637639,-0.006519033,-0.002359827,0.073603297,-0.010563618,0.044456849,0.004311497,0.005060457,-0.006423135,-0.105114292,0.390942175,-1.074868814,-6.550212536,4.21108144,-1.371818555,0.042114501
31.738539934158325,2.671146038,-4.394897677,-2.422387253,-0.066985156,0.009951312,1.496419855,-0.103237081,-0.21236453,-0.121797872,-0.003484743,-0.003039334,0.060445038,-0.007546795,0.038642671,0.007171814,0.022758166,-0.006683492,-0.123642097,0.079451608,-1.213925676,-6.011284598,4.263786064,-1.392839847,-0.132852743
31.839667797088623,2.691887088,-4.406816971,-2.432860537,-0.066768534,0.009880816,1.501194502,-0.103483321,-0.209903361,-0.120694442,0.000527524,-0.003793317,0.046624765,-0.003987718,0.028820985,0.009875552,0.034913319,-0.00728293,-0.133834541,0.044941565,-1.78305201,-5.499789129,4.324796311,-1.403275901,-0.27141611
31.94033980369568,2.7127525,-4.418565799,-2.44329936,-0.066242776,0.009765471,1.50489299,-0.103271075,-0.208644683,-0.119370074,0.004882028,-0.00455341,0.033068806,0.000289402,0.017457038,0.012233242,0.040955525,-0.00750553,-0.135042074,0.100313462,-2.445609406,-5.052206464,4.381187347,-1.402931733,-0.393250062
32.04001784324646,2.733781607,-4.430114162,-2.453688065,-0.065329721,0.009410355,1.507064831,-0.102538703,-0.208423852,-0.11786985,0.009986348,-0.005297468,0.021109117,0.005213428,0.006782929,0.014171543,0.048016897,-0.007460061,-0.124230448,0.171820741,-3.033217628,-4.696593268,4.419885554,-1.391069033,-0.493259099
32.14166879653931,2.755035259,-4.441451049,-2.464017121,-0.063754207,0.008866032,1.508540984,-0.101286835,-0.209233937,-0.116247474,0.015977379,-0.006113145,0.012621073,0.010327101,-0.003635716,0.015608092,0.056342283,-0.007947764,-0.096685445,0.598631656,-3.610176762,-4.417955193,4.426698841,-1.370167654,-0.519798891
32.24384880065918,2.776946353,-4.452842988,-2.474343759,-0.061556209,0.008293204,1.50939105,-0.099798663,-0.210841862,-0.114509936,0.022222168,-0.00704808,0.009430394,0.01331108,-0.012125495,0.016606711,0.05975908,-0.008800545,-0.050902445,0.774166,-4.110769089,-4.209282779,4.396171949,-1.343082087,-0.453767959
32.34329581260681,2.799109376,-4.464102739,-2.484559242,-0.058821024,0.00748678,1.510620602,-0.098300196,-0.213079576,-0.112731532,0.027279625,-0.008143489,0.01320976,0.014276922,-0.018994505,0.017186744,0.052635767,-0.01015768,0.010666089,0.878545803,-4.346691981,-4.067739488,4.330140478,-1.308378381,-0.281595264
32.44417190551758,2.821063869,-4.475070493,-2.494631476,-0.055788465,0.006668353,1.512771169,-0.097126981,-0.215588448,-0.110956385,0.029574779,-0.009293562,0.023613955,0.012495579,-0.023260455,0.017582056,0.031856804,-0.01109781,0.076029195,0.829743627,-4.221710187,-3.990511598,4.225904282,-1.263186682,0.011205898
32.5439829826355,2.843203294,-4.486013539,-2.504668638,-0.052769728,0.00577451,1.516367267,-0.096438134,-0.21811176,-0.109217788,0.028376032,-0.010344964,0.037696872,0.008570605,-0.024641326,0.017444793,0.001165813,-0.010689158,0.121389175,0.699627375,-4.102064747,-3.957849866,4.083927601,-1.210430347,0.332941042
32.64419889450073,2.865540156,-4.496942026,-2.514638022,-0.050364743,0.004986647,1.521433773,-0.096259818,-0.220610712,-0.107603644,0.023824553,-0.0111071,0.052737729,0.003819391,-0.024885057,0.016532446,-0.031510611,-0.008541702,0.141702749,0.636632459,-4.280199463,-3.976083337,3.909351178,-1.150441127,0.597573775
32.74457001686096,2.888061396,-4.507866174,-2.524519451,-0.048541413,0.004191593,1.528120703,-0.096611184,-0.222929732,-0.106190443,0.016454536,-0.011416404,0.067117432,-0.001313748,-0.023698658,0.014852143,-0.0610433,-0.004727635,0.143168748,0.57037547,-4.846696101,-4.082563365,3.709621562,-1.08270516,0.76069437
32.844411849975586,2.91073033,-4.518783327,-2.534294492,-0.047867879,0.003497447,1.535963255,-0.097473961,-0.224862509,-0.105006306,0.006382484,-0.011144064,0.079430175,-0.006433558,-0.020639034,0.012744602,-0.088817351,0.000488088,0.129139828,0.500014722,-5.346197149,-4.252215627,3.503600515,-1.010855131,0.863413445
32.945207834243774,2.933487712,-4.529660876,-2.543935446,-0.048351726,0.002760117,1.544809151,-0.098662971,-0.226170622,-0.104083258,-0.006714603,-0.010172182,0.087876436,-0.010253142,-0.015348501,0.010284716,-0.118324815,0.006949597,0.097865776,0.445754891,-5.570544188,-4.424226227,3.321542519,-0.940788575,0.906387032
33.046424865722656,2.956222611,-4.540427907,-2.55341052,-0.050446738,0.002321256,1.553928468,-0.099884923,-0.226486809,-0.103447413,-0.021599276,-0.008335299,0.090641235,-0.011629601,-0.006817861,0.007536331,-0.139690159,0.014943067,0.048713322,0.430413329,-5.435179249,-4.575437128,3.187460863,-0.877477059,0.88620352
33.14851188659668,2.979179968,-4.551152687,-2.562747368,-0.054001609,0.002218689,1.562811668,-0.100573062,-0.225163138,-0.103118297,-0.035578734,-0.005868452,0.086118524,-0.008211403,0.007038656,0.004519536,-0.137844501,0.021412257,-0.016424214,0.537266863,-4.907278153,-4.708389476,3.118277394,-0.823166595,0.800622475
33.24822187423706,3.001321954,-4.561309414,-2.571796151,-0.058513209,0.002178945,1.570454227,-0.100385089,-0.222194345,-0.103098261,-0.045358329,-0.003373106,0.074295278,-0.001147613,0.022893151,0.001496115,-0.109810521,0.023891104,-0.087689988,0.977194484,-4.350308184,-4.839590831,3.126932842,-0.778431296,0.579471501
33.348182916641235,3.023145822,-4.571123124,-2.580696465,-0.063476112,0.002644689,1.57656141,-0.099527681,-0.218348216,-0.103286792,-0.048981078,-0.000822221,0.057426873,0.005657576,0.033790844,-0.000870879,-0.058302399,0.025023524,-0.14438583,1.482103807,-3.749648751,-4.990705631,3.221574988,-0.746659424,0.310484082
33.44930291175842,3.044798265,-4.580638325,-2.589450516,-0.068340918,0.003042026,1.580677587,-0.098224779,-0.214617047,-0.103622295,-0.045969764,0.001777381,0.038470636,0.01081758,0.036255436,-0.002609786,0.00358848,0.025704272,-0.176009409,1.598134416,-3.393504708,-5.179741797,3.403649148,-0.731932779,0.050732355
33.55057883262634,3.066514516,-4.589825896,-2.598094948,-0.072087316,0.003529978,1.582838303,-0.096331387,-0.212063659,-0.104143071,-0.037405871,0.0041572,0.020031729,0.01649902,0.028750352,-0.004428367,0.061023799,0.024370017,-0.181875173,1.519445048,-3.513010854,-5.4585255,3.658417812,-0.72992638,-0.14091337
33.650452852249146,3.088862554,-4.598891545,-2.606745958,-0.074744101,0.004327254,1.583443051,-0.093963226,-0.210968125,-0.104849743,-0.02399964,0.005826364,0.004722279,0.021201794,0.016143472,-0.006178224,0.110310683,0.018766052,-0.159627405,1.476228114,-4.060548068,-5.870677033,3.959525293,-0.739593112,-0.243921374
33.751173973083496,3.11111825,-4.607493471,-2.615337056,-0.075539996,0.004797926,1.583073229,-0.091311548,-0.211621735,-0.10578082,-0.007139861,0.006228663,-0.004311692,0.024922281,0.00026777,-0.008371008,0.151111662,0.008445905,-0.111126016,1.409133869,-4.737322336,-6.413981083,4.274351831,-0.759989353,-0.261526633
33.85128092765808,3.133802126,-4.615894744,-2.624081708,-0.07451971,0.005351384,1.582491833,-0.088728653,-0.213859771,-0.106914264,0.010319423,0.00501505,-0.003784296,0.025556951,-0.015585919,-0.010445406,0.167548484,-0.005961518,-0.029646037,1.249695911,-5.254669461,-7.072101298,4.558401616,-0.788417135,-0.164512435
33.952507972717285,3.156947996,-4.624202461,-2.633056432,-0.072022016,0.005657505,1.583077888,-0.086629768,-0.217342138,-0.108257774,0.024447362,0.002234247,0.007484518,0.022359279,-0.029052341,-0.012538194,0.149160117,-0.02125408,0.069987892,0.960251734,-5.244440308,-7.803122701,4.77129784,-0.8298297,0.087153562
34.05391502380371,3.180560723,-4.632489532,-2.642338949,-0.068384748,0.005624147,1.585600043,-0.085283791,-0.221652394,-0.109827944,0.033043124,-0.002077868,0.027928624,0.016129623,-0.038887495,-0.014752649,0.104918373,-0.036561029,0.164105104,0.661481429,-5.068710342,-8.600550824,4.880113965,-0.881291414,0.415747262
34.15581393241882,3.205047495,-4.641008613,-2.652007573,-0.064789179,0.005374544,1.590425671,-0.084995029,-0.226237692,-0.111586917,0.032911853,-0.006248202,0.050884827,0.006820588,-0.043133979,-0.016497175,0.030574629,-0.039588242,0.206774106,0.568396699,-5.243280323,-9.500029185,4.849017984,-0.942571046,0.732263469
34.25655794143677,3.229817239,-4.649660769,-2.662027226,-0.061803467,0.004833226,1.597264501,-0.085941437,-0.230287192,-0.113634347,0.026568406,-0.009484624,0.071497901,-0.004448779,-0.040730881,-0.019000144,-0.034361072,-0.034087217,0.2034945,0.3816096,-5.794672611,-10.283483877,4.693208891,-1.008575857,0.908658606
