__time,/xplorer_mini/gnc/auv_status/eta[0],/xplorer_mini/gnc/auv_status/eta[1],/xplorer_mini/gnc/auv_status/eta[2],/xplorer_mini/gnc/auv_status/eta[3],/xplorer_mini/gnc/auv_status/eta[4],/xplorer_mini/gnc/auv_status/eta[5],/xplorer_mini/gnc/auv_status/eta_ddiff[0],/xplorer_mini/gnc/auv_status/eta_ddiff[1],/xplorer_mini/gnc/auv_status/eta_ddiff[2],/xplorer_mini/gnc/auv_status/eta_ddiff[3],/xplorer_mini/gnc/auv_status/eta_ddiff[4],/xplorer_mini/gnc/auv_status/eta_ddiff[5],/xplorer_mini/gnc/auv_status/eta_diff[0],/xplorer_mini/gnc/auv_status/eta_diff[1],/xplorer_mini/gnc/auv_status/eta_diff[2],/xplorer_mini/gnc/auv_status/eta_diff[3],/xplorer_mini/gnc/auv_status/eta_diff[4],/xplorer_mini/gnc/auv_status/eta_diff[5],/xplorer_mini/gnc/auv_status/eta_e[0],/xplorer_mini/gnc/auv_status/eta_e[1],/xplorer_mini/gnc/auv_status/eta_e[2],/xplorer_mini/gnc/auv_status/eta_e[3],/xplorer_mini/gnc/auv_status/eta_e[4],/xplorer_mini/gnc/auv_status/eta_e[5],/xplorer_mini/gnc/auv_status/eta_ref[0],/xplorer_mini/gnc/auv_status/eta_ref[1],/xplorer_mini/gnc/auv_status/eta_ref[2],/xplorer_mini/gnc/auv_status/eta_ref[3],/xplorer_mini/gnc/auv_status/eta_ref[4],/xplorer_mini/gnc/auv_status/eta_ref[5],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[0],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[1],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[2],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[3],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[4],/xplorer_mini/gnc/auv_status/eta_ref_ddiff[5],/xplorer_mini/gnc/auv_status/eta_ref_diff[0],/xplorer_mini/gnc/auv_status/eta_ref_diff[1],/xplorer_mini/gnc/auv_status/eta_ref_diff[2],/xplorer_mini/gnc/auv_status/eta_ref_diff[3],/xplorer_mini/gnc/auv_status/eta_ref_diff[4],/xplorer_mini/gnc/auv_status/eta_ref_diff[5],/xplorer_mini/gnc/auv_status/header/stamp/nanosec,/xplorer_mini/gnc/auv_status/header/stamp/sec,/xplorer_mini/gnc/auv_status/nu[0],/xplorer_mini/gnc/auv_status/nu[1],/xplorer_mini/gnc/auv_status/nu[2],/xplorer_mini/gnc/auv_status/nu[3],/xplorer_mini/gnc/auv_status/nu[4],/xplorer_mini/gnc/auv_status/nu[5],/xplorer_mini/gnc/auv_status/nu_diff[0],/xplorer_mini/gnc/auv_status/nu_diff[1],/xplorer_mini/gnc/auv_status/nu_diff[2],/xplorer_mini/gnc/auv_status/nu_diff[3],/xplorer_mini/gnc/auv_status/nu_diff[4],/xplorer_mini/gnc/auv_status/nu_diff[5],/xplorer_mini/gnc/auv_status/tau[0],/xplorer_mini/gnc/auv_status/tau[1],/xplorer_mini/gnc/auv_status/tau[2],/xplorer_mini/gnc/auv_status/tau[3],/xplorer_mini/gnc/auv_status/tau[4],/xplorer_mini/gnc/auv_status/tau[5],/xplorer_mini/gnc/auv_status/thrust_force[0],/xplorer_mini/gnc/auv_status/thrust_force[1],/xplorer_mini/gnc/auv_status/thrust_force[2],/xplorer_mini/gnc/auv_status/thrust_force[3],/xplorer_mini/gnc/auv_status/thrust_force[4],/xplorer_mini/gnc/auv_status/thrust_force[5],/xplorer_mini/gnc/auv_status/thrust_force[6],/xplorer_mini/gnc/auv_status/thrust_force[7]
1720790322.878700,7.458728543,4.329337170,-8.679809032,-0.098131152,-0.050440082,-1.641598897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.219045436,0.118925474,-0.076032851,0.021278017,0.006380635,0.010087030,0.024154157,0.002460137,-0.076839565,-0.098131152,-0.050440082,0.322440635,7.434574386,4.326877033,-8.602969467,0.000000000,-0.000000000,-1.964039532,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.216062977,0.123012701,-0.100159806,-0.000000000,0.000000000,0.050013036,344000000.000000000,181.000000000,-0.107515203,-0.214655443,-0.096995203,0.029876855,0.003228936,0.018031031,0.015422069,-0.031050761,-0.026461721,0.174030363,-0.040299096,0.082299903,0.043137723,-6.314784113,-9.091098146,5.418713337,-1.362040882,0.131056819,3.373061119,-3.744767226,0.000000000,-6.873824086,9.001234268,-11.218508329,2.594923193,-2.916816688
1720790322.979124,7.436116834,4.341280124,-8.688149113,-0.094352921,-0.050273819,-1.638244848,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223995592,0.119278325,-0.081190426,0.032831023,0.003078031,0.026504452,0.023234808,0.002257741,-0.075164444,-0.094352921,-0.050273819,0.320793487,7.412882026,4.339022383,-8.612984669,0.000000000,-0.000000000,-1.959038335,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.216665410,0.121921263,-0.100154359,-0.000000000,0.000000000,0.050012290,444000000.000000000,181.000000000,-0.106986649,-0.219067927,-0.100638947,0.038477497,-0.003308315,0.037914629,0.008326502,-0.040202619,-0.033444728,0.112413601,-0.057850488,0.163875159,-0.326188863,-6.047412924,-11.081161664,5.754754145,-1.386913641,0.412191194,4.171627146,-4.401467116,0.000000000,-7.911373381,8.846304530,-12.016092813,1.457615056,-2.064116530
1720790323.079158,7.413120422,4.353350559,-8.697141666,-0.090583554,-0.050688621,-1.632552255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.228173564,0.120276537,-0.087304996,0.036234878,-0.001980202,0.047799488,0.021990266,0.002292351,-0.074142312,-0.090583554,-0.050688621,0.321484952,7.391130156,4.351058208,-8.622999353,0.000000000,-0.000000000,-1.954037207,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.217262715,0.120827152,-0.100149097,-0.000000000,0.000000000,0.050011585,544000000.000000000,181.000000000,-0.107508060,-0.223447245,-0.104587446,0.038162172,-0.009280647,0.059861695,-0.001151928,-0.042716009,-0.037672909,0.031516807,-0.059161466,0.202792008,-0.504758438,-5.810135598,-12.710362691,5.873884236,-1.316272680,0.700551744,5.021311959,-5.081420113,0.000000000,-8.605220114,8.329529244,-12.434671820,0.437284517,-1.080254608
1720790323.180686,7.389832014,4.365570180,-8.706751834,-0.087695675,-0.051337363,-1.624763034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.231470923,0.121620314,-0.093462675,0.031085614,-0.005135253,0.068864389,0.020512722,0.002585939,-0.073738297,-0.087695675,-0.051337363,0.324273108,7.369319292,4.362984241,-8.633013537,0.000000000,-0.000000000,-1.949036143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.217854866,0.119730382,-0.100144012,-0.000000000,0.000000000,0.050010922,646000000.000000000,181.000000000,-0.109107942,-0.227302270,-0.108698898,0.030765883,-0.012968117,0.080242727,-0.011544757,-0.039799980,-0.040082038,-0.042318982,-0.043560731,0.203504822,-0.268590692,-5.934759220,-13.863551233,5.773679028,-1.150917543,0.894253989,5.765758295,-5.648498408,0.000000000,-8.899156031,7.502421955,-12.466817157,0.131185355,-0.324076382
1720790323.281075,7.365947711,4.378210212,-8.716930893,-0.086102836,-0.051890070,-1.615264735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233353159,0.123231412,-0.097895090,0.020256934,-0.005333665,0.085843723,0.018497760,0.003409992,-0.073903657,-0.086102836,-0.051890070,0.328770405,7.347449952,4.374800221,-8.643027236,0.000000000,-0.000000000,-1.944035140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.215440166,0.117009167,-0.098764669,-0.000000000,0.000000000,0.049323884,746000000.000000000,181.000000000,-0.111839622,-0.230037773,-0.112848731,0.019247550,-0.013530848,0.097504295,-0.022210247,-0.030713049,-0.040503859,-0.091743077,-0.016930102,0.179513189,-0.293961631,-6.260571409,-14.594810074,5.552483170,-0.946102376,0.999435639,6.333072299,-6.051491997,0.000000000,-8.914674056,6.583802887,-12.263938905,0.039355607,-0.097222915
1720790323.381986,7.342564838,4.390763892,-8.727361793,-0.085981002,-0.052209747,-1.604225127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.233686061,0.124845182,-0.102384830,0.006929916,-0.003837837,0.103030373,0.017042181,0.004258009,-0.074321326,-0.085981002,-0.052209747,0.334809067,7.325522657,4.386505883,-8.653040468,0.000000000,-0.000000000,-1.939034195,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.218123111,0.117042388,-0.099722023,-0.000000000,0.000000000,0.049803782,846000000.000000000,181.000000000,-0.115364369,-0.231100606,-0.116853626,0.006562257,-0.010888925,0.110227815,-0.031336302,-0.016653745,-0.040185421,-0.116319975,0.013414435,0.142918596,-0.658439680,-6.237288498,-14.900459844,5.260414992,-0.733972144,1.065537794,6.588283102,-6.178035997,0.000000000,-8.704883160,5.700807557,-11.896384242,-0.320908977,-0.029166874
1720790323.481982,7.319354280,4.403315697,-8.738007434,-0.086920794,-0.051819806,-1.592580731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.232579725,0.125316191,-0.105234931,-0.004499572,0.001578237,0.112419889,0.015816348,0.005214729,-0.074954186,-0.086920794,-0.051819806,0.341452573,7.303537932,4.398100969,-8.663053248,0.000000000,-0.000000000,-1.934033304,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.219330013,0.116278315,-0.100006067,-0.000000000,0.000000000,0.049947373,946000000.000000000,181.000000000,-0.118925913,-0.230346364,-0.120606683,-0.005370500,-0.005762070,0.116545880,-0.034331700,0.000283568,-0.038327026,-0.118425291,0.039912317,0.087102033,-0.830328746,-5.825127196,-14.690311858,4.907452648,-0.528563472,1.029381139,6.295781721,-5.836827945,0.000000000,-8.248683231,4.923475691,-11.365104317,-0.491105337,-0.008750062
1720790323.583140,7.296555370,4.415694748,-8.748722496,-0.089080953,-0.050894972,-1.580952418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.229366289,0.124248210,-0.106575919,-0.016470978,0.006947305,0.115124155,0.015059069,0.006109529,-0.075656905,-0.089080953,-0.050894972,0.348080046,7.281496301,4.409585218,-8.673065591,0.000000000,-0.000000000,-1.929032463,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.220090421,0.115273243,-0.100088225,-0.000000000,0.000000000,0.049990093,48000000.000000000,182.000000000,-0.121806148,-0.227284504,-0.124015297,-0.014462542,0.000522339,0.114740793,-0.030461153,0.021518088,-0.035358402,-0.099171881,0.055964555,0.013495006,-0.600639354,-4.891468134,-14.047445481,4.571746668,-0.378492935,0.853849209,5.235632580,-4.887754727,0.000000000,-7.670719210,4.405643930,-10.782370201,-0.343076058,-0.002625019
1720790323.683224,7.273861679,4.428045264,-8.759512680,-0.091425219,-0.049161990,-1.570037256,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224550899,0.122032911,-0.106023056,-0.021029398,0.013977204,0.109445223,0.014463387,0.007086889,-0.076435167,-0.091425219,-0.049161990,0.353994416,7.259398292,4.420958376,-8.683077513,0.000000000,-0.000000000,-1.924031672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.217680127,0.112633052,-0.098735735,-0.000000000,0.000000000,0.049316188,148000000.000000000,182.000000000,-0.123750585,-0.221969318,-0.127060257,-0.017598947,0.006351729,0.106175009,-0.022482523,0.042932198,-0.031504305,-0.051275911,0.056794982,-0.054736294,-0.134602280,-3.304698870,-13.159750408,4.323476384,-0.322049624,0.555995338,3.381626306,-3.329906745,0.000000000,-7.130387382,4.228815756,-10.258178781,-0.102922817,-0.000787506
1720790323.785217,7.252062231,4.439882303,-8.770215302,-0.093633298,-0.047261731,-1.560428789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.219961405,0.119469142,-0.106725269,-0.021765375,0.017494978,0.100092830,0.014817796,0.007662118,-0.077126275,-0.093633298,-0.047261731,0.358602135,7.237244436,4.432220185,-8.693089027,0.000000000,-0.000000000,-1.919030925,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.220381031,0.112622582,-0.099701322,-0.000000000,0.000000000,0.049800083,250000000.000000000,182.000000000,-0.124788361,-0.215865459,-0.129716518,-0.015035820,0.010472107,0.094143516,-0.014009191,0.055606668,-0.028045117,0.002559113,0.045881142,-0.100641335,-0.027674061,-1.757681950,-12.258103475,4.203713657,-0.368561814,0.259613625,1.575871014,-1.772580700,0.000000000,-6.759071932,4.380232405,-9.879263948,-0.030876845,-0.197789031
1720790323.886535,7.230028076,4.451691471,-8.781102221,-0.094866620,-0.045226727,-1.552277302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.217203216,0.116884050,-0.106731734,-0.014993584,0.019214207,0.085969427,0.014992811,0.008321077,-0.078002073,-0.094866620,-0.045226727,0.361752919,7.215035264,4.443370394,-8.703100148,0.000000000,-0.000000000,-1.914030221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.218530193,0.110307813,-0.098614167,-0.000000000,0.000000000,0.049258581,352000000.000000000,182.000000000,-0.125098110,-0.210215979,-0.132006958,-0.008215473,0.012341072,0.080647517,-0.006328485,0.055452945,-0.024132244,0.047574038,0.026590574,-0.122812007,0.046228616,-1.106363570,-11.504669551,4.221655455,-0.509586586,0.016662296,0.472761304,-0.735699669,0.000000000,-6.623422957,4.801803862,-9.683050456,0.397354788,-0.606911378
1720790323.988087,7.208051538,4.463225836,-8.792121390,-0.095138619,-0.043328326,-1.545395988,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.215980339,0.114222623,-0.107641268,-0.006364731,0.018792503,0.073015532,0.015280227,0.008817086,-0.079010502,-0.095138619,-0.043328326,0.363633569,7.192771311,4.454408749,-8.713110889,0.000000000,-0.000000000,-1.909029558,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.218350890,0.108845767,-0.098285411,-0.000000000,0.000000000,0.049095853,454000000.000000000,182.000000000,-0.124710632,-0.205781248,-0.133939880,0.001180075,0.011842745,0.066180319,0.000760619,0.047070308,-0.020504824,0.078751465,0.004557284,-0.136128290,-0.049569648,-1.340899682,-10.961917766,4.371479801,-0.735782785,-0.159668579,0.141828391,-0.220709901,0.000000000,-6.738707233,5.447740620,-9.670951152,1.091569892,-1.227691180
1720790324.090499,7.186004648,4.474464994,-8.803387339,-0.094379591,-0.041942560,-1.540208556,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.216096287,0.111398268,-0.109607712,0.003299592,0.015147913,0.057504683,0.015551534,0.009129991,-0.080266077,-0.094379591,-0.041942560,0.363820376,7.170453114,4.465335003,-8.723121262,0.000000000,-0.000000000,-1.904028932,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.218669367,0.107637824,-0.098184263,-0.000000000,0.000000000,0.049046774,554000000.000000000,182.000000000,-0.123684238,-0.202858031,-0.135513271,0.011621145,0.009207422,0.050837070,0.007272063,0.034182387,-0.016949226,0.095279838,-0.016718369,-0.146135297,0.220266943,-1.938793436,-10.611158954,4.624763859,-1.034083881,-0.338740774,-0.203037019,-0.066212970,0.000000000,-7.073244231,6.256330170,-9.794244893,1.999755375,-2.014655546
1720790324.188917,7.164263039,4.485209217,-8.814904472,-0.092290169,-0.040830842,-1.536481795,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.217020149,0.108629042,-0.113502247,0.015615833,0.012326399,0.043338734,0.016181829,0.009060310,-0.081773192,-0.092290169,-0.040830842,0.362546547,7.148081210,4.476148907,-8.733131280,0.000000000,-0.000000000,-1.899028342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.222204137,0.107988674,-0.099525407,-0.000000000,0.000000000,0.049718160,654000000.000000000,182.000000000,-0.122227442,-0.201392653,-0.136629914,0.021872835,0.004905097,0.035175081,0.012379194,0.020512364,-0.012901272,0.100345785,-0.035131785,-0.153474508,0.563055860,-2.642420233,-10.298351209,4.892165676,-1.358208203,-0.511129826,-0.509366611,-0.019863891,0.000000000,-7.470899028,7.081238586,-9.908690766,2.947646331,-2.826696856
1720790324.290349,7.142281381,4.495708295,-8.826828952,-0.089425063,-0.040767520,-1.534143220,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.218977654,0.106082257,-0.117522036,0.024740491,0.004141171,0.029371646,0.016625240,0.008858080,-0.083687996,-0.089425063,-0.040767520,0.359884567,7.125656140,4.486850215,-8.743140956,0.000000000,-0.000000000,-1.894027787,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223636729,0.107305761,-0.099925351,-0.000000000,0.000000000,0.049919339,754000000.000000000,182.000000000,-0.120500178,-0.201491672,-0.137221996,0.030956375,-0.000480960,0.020836361,0.015804607,0.005460572,-0.008014953,0.093688514,-0.048241934,-0.146413396,0.799660500,-3.289324854,-9.865885353,5.082213067,-1.649000376,-0.645191142,-0.670011407,-0.005959167,0.000000000,-7.751746738,7.772589991,-9.886728606,3.745063435,-3.497638512
1720790324.390525,7.120034301,4.506041495,-8.839109448,-0.085687963,-0.041200611,-1.532883690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.221422852,0.104157077,-0.121220080,0.033581850,-0.001789282,0.017628204,0.016855854,0.008602811,-0.085959148,-0.085687963,-0.041200611,0.356143573,7.103178447,4.497438684,-8.753150300,0.000000000,-0.000000000,-1.889027263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224434872,0.106311011,-0.100043015,-0.000000000,0.000000000,0.049979470,854000000.000000000,182.000000000,-0.118873718,-0.202867560,-0.137145411,0.038148033,-0.006178129,0.009947092,0.016126597,-0.007993040,-0.001868390,0.078448162,-0.054352761,-0.120148898,0.736095979,-3.837200036,-9.232579244,5.153573362,-1.876449320,-0.709449262,-0.511703288,-0.001787750,0.000000000,-7.823895297,8.267643782,-9.676327730,4.260409964,-3.923905645
1720790324.490987,7.097573835,4.516247868,-8.851670471,-0.081359813,-0.042140720,-1.532375991,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223650121,0.102691736,-0.124293186,0.040371602,-0.007117548,0.008842355,0.016925161,0.008333796,-0.088511147,-0.081359813,-0.042140720,0.351650778,7.080648674,4.507914072,-8.763159324,0.000000000,-0.000000000,-1.884026769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.225038871,0.105221019,-0.100076074,-0.000000000,0.000000000,0.049997299,954000000.000000000,182.000000000,-0.117411197,-0.204982601,-0.136281581,0.043263132,-0.011560370,0.003249772,0.015075629,-0.017203202,0.005486291,0.059340140,-0.053981517,-0.082925912,0.443747250,-4.157411203,-8.318074684,5.081041686,-2.025605648,-0.703454973,-0.153510986,-0.000536325,0.000000000,-7.621611099,8.543566874,-9.240030458,4.413079987,-4.054717080
1720790324.591162,7.075028623,4.526370825,-8.864397784,-0.076780052,-0.043828357,-1.532140725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224911522,0.101668215,-0.126379146,0.044169809,-0.013948726,0.004299565,0.016961254,0.008094685,-0.091229744,-0.076780052,-0.043828357,0.346885577,7.058067369,4.518276140,-8.773168039,0.000000000,-0.000000000,-1.879026303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.225580802,0.104100777,-0.100083828,-0.000000000,0.000000000,0.050002450,54000000.000000000,183.000000000,-0.116175273,-0.207118939,-0.134481956,0.046104469,-0.016034737,0.002012208,0.013174157,-0.020115324,0.014243262,0.037691398,-0.047515025,-0.033540718,0.464168348,-3.997230049,-7.065539064,4.860216054,-2.087722768,-0.627491248,-0.046053296,-0.198361485,0.000000000,-7.101526401,8.617770604,-8.581783267,4.066864146,-3.775287763
1720790324.691085,7.052526871,4.536478657,-8.877127003,-0.072017617,-0.045670278,-1.531444490,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224985721,0.101255291,-0.127018279,0.046587987,-0.017078062,0.006163521,0.017091793,0.007954008,-0.093950547,-0.072017617,-0.045670278,0.342581374,7.035435078,4.528524649,-8.783176456,0.000000000,-0.000000000,-1.874025864,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.226100278,0.102969796,-0.100084064,-0.000000000,0.000000000,0.050003808,154000000.000000000,183.000000000,-0.115349263,-0.208758303,-0.131479304,0.046128653,-0.018837110,0.007025201,0.009734314,-0.017510148,0.025291544,0.011476713,-0.033871114,0.025028731,0.449485240,-3.352378620,-5.373913733,4.490378397,-2.042881012,-0.405563790,0.236248554,-0.631057826,0.000000000,-6.179061161,8.538989126,-7.733841698,2.980838831,-2.856612029
1720790324.791073,7.030147100,4.546623070,-8.889619839,-0.067787882,-0.047514428,-1.530015879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224154111,0.101387480,-0.125555335,0.043584542,-0.018032469,0.011849327,0.017394749,0.007963706,-0.096435255,-0.067787882,-0.047514428,0.339009571,7.012752351,4.538659364,-8.793184584,0.000000000,-0.000000000,-1.869025450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.226609167,0.101833946,-0.100082115,-0.000000000,0.000000000,0.050004039,254000000.000000000,183.000000000,-0.115023575,-0.209724514,-0.127091605,0.043296903,-0.019296087,0.016467199,0.005200111,-0.012016516,0.038301357,-0.016379243,-0.013374174,0.073602607,0.394647236,-2.674547641,-3.044697012,3.950148725,-1.835513252,-0.098252735,0.785358158,-1.287150668,0.000000000,-4.659977997,8.353023306,-6.737742322,1.615253345,-1.661333111
1720790324.891571,7.007828520,4.556753136,-8.901650351,-0.063967928,-0.049208400,-1.527243791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223476293,0.101326706,-0.121880186,0.039815041,-0.017267546,0.022959421,0.017808779,0.008073084,-0.098457918,-0.063967928,-0.049208400,0.336781269,6.990019742,4.548680052,-8.803192433,0.000000000,-0.000000000,-1.864025060,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.227111019,0.100695001,-0.100079579,-0.000000000,0.000000000,0.050003943,354000000.000000000,183.000000000,-0.114880049,-0.210425710,-0.121627648,0.038307345,-0.017761119,0.028245753,0.002564718,-0.008513332,0.049738106,-0.039840675,0.006732520,0.104530657,0.245763385,-2.448864915,-0.478267763,3.333919253,-1.559198839,0.199010326,1.562106305,-2.106184630,0.000000000,-2.904431043,8.095664252,-5.669500973,0.484576003,-0.744862891
1720790324.991131,6.985520916,4.566841834,-8.913062585,-0.060883579,-0.050490958,-1.523309633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223196114,0.101018896,-0.116449693,0.033534954,-0.014158169,0.034426929,0.018283115,0.008255352,-0.099862572,-0.060883579,-0.050490958,0.335715059,6.967237802,4.558586482,-8.813200013,0.000000000,-0.000000000,-1.859024692,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.227606885,0.099553510,-0.100076934,-0.000000000,0.000000000,0.050003757,454000000.000000000,183.000000000,-0.114856174,-0.211056362,-0.115507212,0.031734116,-0.015063259,0.040930100,0.000936536,-0.006968563,0.057764484,-0.057964806,0.020904775,0.120149633,0.399736799,-2.909116164,1.682853214,2.779784259,-1.368917202,0.414574430,2.454862379,-2.994538282,0.000000000,-1.498602797,7.790887256,-4.609431244,0.145372801,-0.223458867
1720790325.091664,6.963165362,4.576866588,-8.923778220,-0.058606025,-0.051336364,-1.518173286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.223447714,0.100478947,-0.109944348,0.026003366,-0.010165291,0.046282506,0.018758275,0.008488163,-0.100570886,-0.058606025,-0.051336364,0.335851059,6.944407087,4.568378425,-8.823207333,0.000000000,-0.000000000,-1.854024345,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.228097070,0.098409653,-0.100074319,-0.000000000,0.000000000,0.050003554,554000000.000000000,183.000000000,-0.114909970,-0.211771693,-0.109187573,0.023846565,-0.012093239,0.053851552,-0.000095607,-0.007097888,0.061566817,-0.072602301,0.027061572,0.126495051,0.425688284,-3.644509947,3.342536276,2.316623512,-1.240696652,0.576726025,3.331693831,-3.846676561,0.000000000,-0.449580839,7.462826919,-3.670709804,0.043611840,-0.067037660
1720790325.191753,6.940735242,4.586814545,-8.933789516,-0.057404541,-0.052114537,-1.511619684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224045157,0.099779383,-0.103062377,0.016211397,-0.008496799,0.059759968,0.019207088,0.008758891,-0.100575114,-0.057404541,-0.052114537,0.337404335,6.921528154,4.578055654,-8.833214402,0.000000000,-0.000000000,-1.849024018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.228581652,0.097263498,-0.100071776,-0.000000000,0.000000000,0.050003354,654000000.000000000,183.000000000,-0.115057874,-0.212540531,-0.103003961,0.014165358,-0.009553348,0.065993894,-0.001064013,-0.007511227,0.061755325,-0.089549134,0.025897708,0.122944912,0.419369985,-4.326343425,4.023548085,2.043468704,-1.255789252,0.700641847,4.064101650,-4.555390349,0.000000000,-0.134874252,7.120445803,-2.962023466,0.013083552,-0.020111298
1720790325.292532,6.918195703,4.596648462,-8.943131286,-0.057496933,-0.052317379,-1.504170296,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.224990318,0.098771235,-0.096311104,0.004216674,-0.003968933,0.070073706,0.019594142,0.009030518,-0.099910058,-0.057496933,-0.052317379,0.339853414,6.898601561,4.587617944,-8.843221228,0.000000000,-0.000000000,-1.844023710,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.229060643,0.096115082,-0.100069314,-0.000000000,0.000000000,0.050003163,754000000.000000000,183.000000000,-0.115251172,-0.213369676,-0.097177871,0.001579997,-0.007804549,0.075734021,-0.001672286,-0.008057389,0.059309227,-0.114962267,0.020010908,0.105064362,0.412502672,-4.799418003,4.203132960,1.865391673,-1.253086822,0.781639798,4.555219098,-5.033658453,0.000000000,-0.040462276,6.765045663,-2.521450428,0.003925066,-0.006033389
1720790325.392294,6.895630957,4.606373250,-8.951857875,-0.059035746,-0.052647933,-1.496029155,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.225450316,0.097704887,-0.089979455,-0.009506686,-0.003504564,0.078010098,0.020003088,0.009308176,-0.098630056,-0.059035746,-0.052647933,0.342994265,6.875627869,4.597065074,-8.853227819,0.000000000,-0.000000000,-1.839023420,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.229534036,0.094964433,-0.100066934,-0.000000000,0.000000000,0.050002982,854000000.000000000,183.000000000,-0.115540631,-0.213784943,-0.091844975,-0.013611567,-0.006966538,0.081180169,-0.002527904,-0.005324084,0.055123042,-0.140829629,0.011869348,0.069642342,0.414464606,-4.997326845,4.060900885,1.751490523,-1.194914638,0.815076175,4.756218557,-5.235447596,0.000000000,-0.012138683,6.409176749,-2.336137181,0.001177520,-0.001810017
